,date,hr,weather,temperature,feels-like-temperature,relative-humidity,windspeed,psi,guest-users,registered-users
5938,2011-09-09,23,clear,98.9,125.6,94.0,6.0,5,245,1464
5939,2011-09-10,0,clear,98.9,125.6,94.0,0.0,11,224,1095
5940,2011-09-10,1,cloudy,98.9,125.6,94.0,0.0,20,111,873
5941,2011-09-10,2,cloudy,97.2,120.2,97.0,7.0,15,127,599
5942,2011-09-10,3,clear,95.5,125.6,100.0,9.0,18,55,374
5943,2011-09-10,4,CLEAR,95.5,125.6,94.0,6.0,1,22,50
5944,2011-09-10,5,clear,95.5,125.6,94.0,9.0,38,16,83
5945,2011-09-10,6,clear,95.5,125.6,94.0,11.0,35,-1,77
5946,2011-09-10,7,clear,97.2,125.6,88.0,9.0,38,63,561
5947,2011-09-10,8,clear,98.9,129.2,83.0,11.0,11,111,1340
5948,2011-09-10,9,clear,100.5,131.0,78.0,20.0,3,273,2188
5949,2011-09-10,10,clear,105.6,138.2,65.0,17.0,14,597,3032
5950,2011-09-10,11,clear,107.3,141.8,62.0,17.0,47,757,3273
5951,2011-09-10,12,clear,107.3,141.8,62.0,15.0,46,1007,3379
5952,2011-09-10,13,clear,109.0,141.8,55.00000000000001,19.0,45,917,3111
5953,2011-09-10,14,clear,109.0,141.8,55.00000000000001,19.0,30,901,2985
5954,2011-09-10,15,clear,109.0,141.8,55.00000000000001,15.0,44,1519,3414
5955,2011-09-10,16,clear,109.0,141.8,55.00000000000001,13.0,9,1191,3390
5956,2011-09-10,17,clear,109.0,141.8,55.00000000000001,15.0,21,1295,3573
5957,2011-09-10,18,clear,107.3,140.0,57.99999999999999,13.0,47,834,3138
5958,2011-09-10,19,clear,105.6,138.2,57.99999999999999,9.0,40,706,2785
5959,2011-09-10,20,clear,102.2,134.6,69.0,7.0,12,547,2170
5960,2011-09-10,21,lear,100.5,131.0,78.0,6.0,23,415,2224
5961,2011-09-10,22,clear,100.5,131.0,78.0,0.0,31,342,1638
5962,2011-09-10,23,cloudy,98.9,127.4,88.0,0.0,14,222,1388
5963,2011-09-11,0,clear,98.9,127.4,88.0,0.0,46,202,1024
5964,2011-09-11,1,cloudy,98.9,127.4,88.0,0.0,48,156,856
5965,2011-09-11,2,cloudy,98.9,131.0,78.0,13.0,46,114,785
5966,2011-09-11,3,cloudy,98.9,131.0,78.0,6.0,9,106,394
5967,2011-09-11,4,clear,97.2,127.4,83.0,9.0,47,22,76
5968,2011-09-11,5,clear,97.2,127.4,83.0,9.0,27,104,309
5969,2011-09-11,6,clear,95.5,125.6,88.0,7.0,32,26,213
5970,2011-09-11,7,clear,97.2,125.6,88.0,0.0,12,63,361
5971,2011-09-11,8,clear,100.5,131.0,78.0,0.0,32,173,897
5972,2011-09-11,9,clear,102.2,134.6,74.0,0.0,27,411,2186
5973,2011-09-11,10,clear,105.6,138.2,65.0,0.0,2,839,2778
5974,2011-09-11,11,clear,105.6,138.2,65.0,0.0,37,1008,3349
5975,2011-09-11,12,lear,105.6,138.2,65.0,0.0,25,792,3878
5976,2011-09-11,13,clear,109.0,141.8,57.99999999999999,7.0,49,835,3004
5977,2011-09-11,14,clear,107.3,140.0,57.99999999999999,19.0,5,838,2884
5978,2011-09-11,15,clear,109.0,140.0,51.0,20.0,41,939,3510
5979,2011-09-11,16,clear,107.3,140.0,51.0,20.0,44,1261,3935
5980,2011-09-11,17,clear,107.3,140.0,51.0,9.0,40,1062,2964
5981,2011-09-11,18,clear,103.9,136.4,65.0,20.0,20,768,2973
5982,2011-09-11,19,clear,100.5,132.8,69.0,7.0,39,708,3020
5983,2011-09-11,20,clear,98.9,131.0,73.0,7.0,33,457,2097
5984,2011-09-11,21,clear,100.5,132.8,69.0,0.0,36,314,1480
5985,2011-09-11,22,clear,98.9,132.8,69.0,26.0,42,147,963
5986,2011-09-11,23,light snow/rain,95.5,125.6,78.0,6.0,42,84,426
5987,2011-09-12,0,clear,93.8,123.8,88.0,6.0,40,36,147
5988,2011-09-12,1,clear,93.8,123.8,88.0,0.0,37,7,146
5989,2011-09-12,2,clear,93.8,123.8,88.0,0.0,1,12,-4
5990,2011-09-12,4,clear,92.1,122.0,94.0,7.0,32,2,49
5991,2011-09-12,5,clear,93.8,123.8,83.0,0.0,3,7,301
5992,2011-09-12,6,clear,93.8,123.8,83.0,0.0,23,5,1400
5993,2011-09-12,7,clear,95.5,125.6,83.0,0.0,38,86,3904
5994,2011-09-12,8,clear,97.2,129.2,78.0,6.0,9,184,4970
5995,2011-09-12,9,clear,100.5,132.8,69.0,0.0,20,148,2010
5996,2011-09-12,10,clear,103.9,136.4,62.0,11.0,43,278,1160
5997,2011-09-12,11,clear,105.6,138.2,57.99999999999999,13.0,7,240,1703
5998,2011-09-12,12,lear,107.3,140.0,51.0,13.0,23,258,1906
5999,2011-09-12,13,clear,107.3,140.0,54.0,7.0,43,301,1561
6000,2011-09-12,14,lear,109.0,140.0,51.0,11.0,7,418,1673
6001,2011-09-12,15,clear,109.0,140.0,48.0,6.0,33,418,1975
6002,2011-09-12,16,clear,107.3,140.0,48.0,0.0,11,422,3089
6003,2011-09-12,17,clear,107.3,140.0,51.0,11.0,16,524,6693
6004,2011-09-12,18,clear,105.6,138.2,54.0,13.0,25,390,6694
6005,2011-09-12,19,clear,103.9,136.4,56.99999999999999,9.0,7,441,4852
6006,2011-09-12,20,clear,102.2,134.6,65.0,0.0,13,285,3357
6007,2011-09-12,21,clear,100.5,132.8,73.0,6.0,35,205,2157
6008,2011-09-12,22,clear,98.9,129.2,83.0,11.0,33,114,1744
6009,2011-09-12,23,clear,98.9,129.2,83.0,7.0,1,50,807
6010,2011-09-13,0,clear,97.2,125.6,88.0,7.0,6,50,251
6011,2011-09-13,1,clear,95.5,125.6,83.0,7.0,20,26,77
6012,2011-09-13,2,clear,97.2,129.2,78.0,0.0,34,13,2
6013,2011-09-13,3,clear,95.5,125.6,83.0,0.0,34,14,28
6014,2011-09-13,4,clear,93.8,123.8,88.0,0.0,36,14,75
6015,2011-09-13,5,clear,93.8,123.8,88.0,0.0,49,7,244
6016,2011-09-13,6,clear,93.8,123.8,88.0,7.0,10,41,1508
6017,2011-09-13,7,clear,95.5,125.6,83.0,6.0,45,97,4522
6018,2011-09-13,8,clear,97.2,127.4,81.0,7.0,42,182,5185
6019,2011-09-13,9,clear,100.5,132.8,69.0,6.0,10,246,2322
6020,2011-09-13,10,clear,103.9,136.4,69.0,9.0,5,295,1212
6021,2011-09-13,11,clear,105.6,138.2,61.0,11.0,45,232,1563
6022,2011-09-13,12,clear,107.3,140.0,57.99999999999999,15.0,47,302,1870
6023,2011-09-13,13,clear,109.0,140.0,51.0,19.0,42,335,1770
6024,2011-09-13,14,clear,109.0,140.0,51.0,22.0,36,355,1803
6025,2011-09-13,15,clear,109.0,140.0,51.0,20.0,44,245,1888
6026,2011-09-13,16,clear,109.0,140.0,51.0,15.0,31,288,3258
6027,2011-09-13,17,clear,109.0,140.0,51.0,15.0,0,504,6591
6028,2011-09-13,18,clear,105.6,138.2,61.0,11.0,18,468,6141
6029,2011-09-13,19,clear,103.9,136.4,69.0,11.0,2,385,4438
6030,2011-09-13,20,clear,102.2,134.6,74.0,13.0,41,215,3135
6031,2011-09-13,21,clear,100.5,131.0,78.0,11.0,23,314,2599
6032,2011-09-13,22,clear,100.5,131.0,78.0,9.0,32,169,1555
6033,2011-09-13,23,clear,100.5,131.0,78.0,7.0,41,105,768
6034,2011-09-14,0,clear,98.9,131.0,78.0,6.0,26,37,369
6035,2011-09-14,1,clear,98.9,131.0,78.0,6.0,44,5,96
6036,2011-09-14,2,clear,97.2,127.4,83.0,0.0,20,7,47
6037,2011-09-14,3,clear,97.2,125.6,88.0,9.0,20,8,91
6038,2011-09-14,4,clear,97.2,127.4,83.0,6.0,11,5,107
6039,2011-09-14,5,clear,95.5,125.6,88.0,7.0,8,8,388
6040,2011-09-14,6,clear,95.5,125.6,88.0,7.0,33,48,1798
6041,2011-09-14,7,clear,97.2,127.4,83.0,7.0,48,140,4547
6042,2011-09-14,8,clear,98.9,129.2,83.0,11.0,42,231,5152
6043,2011-09-14,9,clear,100.5,131.0,78.0,11.0,7,135,2376
6044,2011-09-14,10,clear,105.6,138.2,70.0,9.0,26,189,1492
6045,2011-09-14,11,clear,107.3,141.8,66.0,11.0,38,299,1577
6046,2011-09-14,12,clear,109.0,141.8,57.99999999999999,15.0,43,393,2025
6047,2011-09-14,13,clear,110.7,143.6,55.00000000000001,17.0,43,275,1803
6048,2011-09-14,14,clear,112.4,145.4,52.0,15.0,2,131,1361
6049,2011-09-14,15,clear,112.4,145.4,49.0,17.0,39,209,1894
6050,2011-09-14,16,clear,110.7,143.6,52.0,19.0,43,253,3131
6051,2011-09-14,17,clear,110.7,143.6,52.0,19.0,46,610,6657
6052,2011-09-14,18,clear,107.3,141.8,62.0,11.0,49,581,6541
6053,2011-09-14,19,cloudy,105.6,138.2,70.0,7.0,37,309,4380
6054,2011-09-14,20,cloudy,107.3,140.0,57.99999999999999,28.0,38,279,2869
6055,2011-09-14,21,loudy,102.2,134.6,65.0,15.0,48,168,2454
6056,2011-09-14,22,cloudy,102.2,134.6,65.0,9.0,41,142,1824
6057,2011-09-14,23,cloudy,100.5,132.8,69.0,7.0,12,72,807
6058,2011-09-15,0,clear,100.5,132.8,69.0,9.0,17,21,440
6059,2011-09-15,1,clear,100.5,132.8,69.0,11.0,34,2,260
6060,2011-09-15,2,clear,98.9,131.0,73.0,7.0,15,-2,66
6061,2011-09-15,3,clear,98.9,131.0,73.0,6.0,4,22,61
6062,2011-09-15,4,clear,97.2,129.2,78.0,7.0,14,12,69
6063,2011-09-15,5,clear,97.2,129.2,78.0,0.0,8,9,385
6064,2011-09-15,6,cloudy,97.2,127.4,83.0,17.0,26,33,1545
6065,2011-09-15,7,cloudy,98.9,131.0,78.0,13.0,43,121,4174
6066,2011-09-15,8,clear,100.5,132.8,73.0,9.0,33,190,4737
6067,2011-09-15,9,cloudy,100.5,132.8,73.0,24.0,4,160,2423
6068,2011-09-15,10,cloudy,102.2,134.6,69.0,17.0,8,173,1253
6069,2011-09-15,11,cloudy,103.9,136.4,65.0,9.0,48,273,1562
6070,2011-09-15,12,cloudy,102.2,134.6,69.0,20.0,45,218,1925
6071,2011-09-15,13,cloudy,100.5,132.8,65.0,19.0,34,268,1964
6072,2011-09-15,14,cloudy,100.5,132.8,65.0,28.0,34,252,1747
6073,2011-09-15,15,CLOUDY,97.2,131.0,69.0,28.0,29,177,1432
6074,2011-09-15,16,cloudy,92.1,122.0,77.0,31.0,38,203,2510
6075,2011-09-15,17,light snow/rain,87.0,116.6,82.0,31.0,37,217,2994
6076,2011-09-15,18,light snow/rain,87.0,116.6,67.0,41.0,41,152,2886
6077,2011-09-15,19,clear,85.3,114.8,67.0,31.0,32,141,2761
6078,2011-09-15,20,clear,85.3,114.8,63.0,22.0,5,174,2900
6079,2011-09-15,21,clear,85.3,114.8,63.0,22.0,40,75,1745
6080,2011-09-15,22,clear,83.6,113.0,67.0,19.0,21,47,1404
6081,2011-09-15,23,clear,83.6,113.0,67.0,15.0,44,57,797
6082,2011-09-16,0,clear,81.9,111.2,71.0,15.0,26,37,558
6083,2011-09-16,1,clear,81.9,111.2,67.0,13.0,5,49,248
6084,2011-09-16,2,clear,80.2,109.4,71.0,19.0,7,22,90
6085,2011-09-16,3,clear,80.2,109.4,71.0,17.0,43,15,48
6086,2011-09-16,4,clear,80.2,109.4,71.0,19.0,11,8,42
6087,2011-09-16,5,clear,78.5,107.6,76.0,13.0,30,12,389
6088,2011-09-16,6,clear,78.5,107.6,71.0,15.0,49,44,1133
6089,2011-09-16,7,clear,80.2,109.4,71.0,19.0,45,114,3682
6090,2011-09-16,8,clear,81.9,111.2,67.0,15.0,21,163,5022
6091,2011-09-16,9,clear,85.3,114.8,55.00000000000001,17.0,44,146,2458
6092,2011-09-16,10,cloudy,88.7,118.4,51.0,19.0,8,254,1348
6093,2011-09-16,11,cloudy,88.7,118.4,51.0,9.0,0,278,1807
6094,2011-09-16,12,cloudy,90.4,120.2,45.0,0.0,23,274,2756
6095,2011-09-16,13,cloudy,92.1,122.0,42.0,0.0,40,387,2187
6096,2011-09-16,14,cloudy,92.1,122.0,45.0,11.0,26,343,2286
6097,2011-09-16,15,cloudy,92.1,122.0,45.0,15.0,20,267,2148
6098,2011-09-16,16,cloudy,90.4,120.2,48.0,11.0,2,469,3778
6099,2011-09-16,17,cloudy,90.4,120.2,48.0,9.0,23,604,6245
6100,2011-09-16,18,cloudy,90.4,120.2,52.0,11.0,46,383,5555
6101,2011-09-16,19,cloudy,88.7,118.4,55.00000000000001,11.0,5,411,3330
6102,2011-09-16,20,cloudy,88.7,118.4,55.00000000000001,0.0,46,288,2394
6103,2011-09-16,21,cloudy,88.7,118.4,63.0,0.0,29,272,1611
6104,2011-09-16,22,CLEAR,87.0,116.6,67.0,6.0,29,222,1754
6105,2011-09-16,23,clear,88.7,118.4,59.0,0.0,49,142,1378
6106,2011-09-17,0,clear,85.3,114.8,72.0,11.0,32,196,1036
6107,2011-09-17,1,clear,85.3,114.8,72.0,7.0,3,196,676
6108,2011-09-17,2,clear,85.3,114.8,82.0,6.0,27,125,789
6109,2011-09-17,3,clear,85.3,114.8,72.0,9.0,37,51,272
6110,2011-09-17,4,clear,85.3,114.8,72.0,9.0,2,9,54
6111,2011-09-17,5,clear,85.3,114.8,72.0,11.0,5,16,44
6112,2011-09-17,6,loudy,85.3,114.8,72.0,15.0,46,37,224
6113,2011-09-17,7,cloudy,85.3,114.8,77.0,13.0,9,30,434
6114,2011-09-17,8,cloudy,85.3,114.8,77.0,17.0,2,187,1050
6115,2011-09-17,9,cloudy,87.0,116.6,67.0,15.0,32,223,1880
6116,2011-09-17,10,cloudy,88.7,118.4,68.0,19.0,37,503,2300
6117,2011-09-17,11,cloudy,90.4,120.2,68.0,15.0,4,833,3227
6118,2011-09-17,12,cloudy,90.4,120.2,67.0,15.0,37,803,3341
6119,2011-09-17,13,CLOUDY,90.4,120.2,68.0,13.0,28,868,2928
6120,2011-09-17,14,cloudy,90.4,120.2,72.0,13.0,29,860,2265
6121,2011-09-17,15,cloudy,90.4,120.2,72.0,13.0,5,1035,2674
6122,2011-09-17,16,clear,92.1,122.0,68.0,17.0,11,813,2459
6123,2011-09-17,17,clear,90.4,120.2,72.0,15.0,5,986,2834
6124,2011-09-17,18,cloudy,90.4,120.2,72.0,15.0,41,664,3047
6125,2011-09-17,19,clear,90.4,120.2,68.0,9.0,23,489,2419
6126,2011-09-17,20,clear,90.4,120.2,68.0,9.0,32,301,1727
6127,2011-09-17,21,cloudy,88.7,118.4,72.0,13.0,11,343,1568
6128,2011-09-17,22,clear,88.7,118.4,72.0,15.0,27,219,1458
6129,2011-09-17,23,clear,85.3,114.8,82.0,11.0,30,252,1301
6130,2011-09-18,0,clear,85.3,114.8,77.0,15.0,5,170,1143
6131,2011-09-18,1,clear,85.3,114.8,77.0,15.0,5,89,857
6132,2011-09-18,2,clear,83.6,113.0,82.0,17.0,5,149,883
6133,2011-09-18,3,clear,83.6,113.0,82.0,13.0,7,78,327
6134,2011-09-18,4,clear,83.6,113.0,77.0,15.0,42,8,-5
6135,2011-09-18,5,clear,83.6,113.0,77.0,15.0,6,7,63
6136,2011-09-18,6,clear,83.6,113.0,77.0,17.0,21,12,134
6137,2011-09-18,7,CLEAR,85.3,114.8,72.0,15.0,39,107,373
6138,2011-09-18,8,clear,85.3,114.8,72.0,17.0,40,113,693
6139,2011-09-18,9,clear,87.0,116.6,67.0,17.0,26,322,1227
6140,2011-09-18,10,clear,88.7,118.4,72.0,11.0,23,576,2318
6141,2011-09-18,11,clear,90.4,120.2,68.0,15.0,34,810,2613
6142,2011-09-18,12,clear,92.1,122.0,64.0,9.0,21,946,2981
6143,2011-09-18,13,clear,93.8,123.8,60.0,9.0,25,1134,2778
6144,2011-09-18,14,cloudy,95.5,125.6,56.00000000000001,9.0,3,891,2393
6145,2011-09-18,15,cloudy,95.5,125.6,60.0,9.0,5,924,3032
6146,2011-09-18,16,cloudy,93.8,123.8,64.0,11.0,15,937,3060
6147,2011-09-18,17,cloudy,93.8,123.8,64.0,13.0,10,664,2985
6148,2011-09-18,18,cloudy,93.8,123.8,60.0,7.0,18,460,2899
6149,2011-09-18,19,cloudy,92.1,122.0,68.0,7.0,48,378,2478
6150,2011-09-18,20,cloudy,92.1,122.0,68.0,6.0,31,306,1773
6151,2011-09-18,21,cloudy,92.1,122.0,68.0,6.0,35,257,1429
6152,2011-09-18,22,cloudy,92.1,122.0,68.0,6.0,5,61,978
6153,2011-09-18,23,clear,92.1,122.0,68.0,13.0,31,71,567
6154,2011-09-19,0,cloudy,90.4,120.2,72.0,11.0,45,98,302
6155,2011-09-19,1,cloudy,90.4,120.2,72.0,7.0,45,22,91
6156,2011-09-19,2,cloudy,90.4,120.2,72.0,9.0,9,42,93
6157,2011-09-19,3,cloudy,88.7,118.4,77.0,9.0,8,7,57
6158,2011-09-19,4,cloudy,88.7,118.4,77.0,11.0,33,14,73
6159,2011-09-19,5,cloudy,88.7,118.4,77.0,13.0,9,12,333
6160,2011-09-19,6,clear,88.7,118.4,77.0,15.0,31,43,1393
6161,2011-09-19,7,CLOUDY,88.7,118.4,82.0,15.0,35,140,4052
6162,2011-09-19,8,cloudy,90.4,120.2,77.0,9.0,27,204,5087
6163,2011-09-19,9,cloudy,92.1,122.0,68.0,11.0,3,225,2379
6164,2011-09-19,10,cloudy,93.8,123.8,64.0,9.0,8,148,1088
6165,2011-09-19,11,cloudy,95.5,125.6,64.0,11.0,13,285,1272
6166,2011-09-19,12,cloudy,95.5,125.6,60.0,6.0,47,358,1789
6167,2011-09-19,13,cloudy,97.2,132.8,60.0,0.0,20,373,1612
6168,2011-09-19,14,cloudy,97.2,132.8,60.0,13.0,26,313,1864
6169,2011-09-19,15,cloudy,97.2,132.8,60.0,15.0,47,306,1855
6170,2011-09-19,16,cloudy,97.2,132.8,60.0,11.0,1,386,2699
6171,2011-09-19,17,cloudy,95.5,125.6,64.0,9.0,28,594,6279
6172,2011-09-19,18,cloudy,93.8,123.8,68.0,9.0,1,393,6294
6173,2011-09-19,19,cloudy,93.8,123.8,68.0,7.0,19,289,4327
6174,2011-09-19,20,cloudy,93.8,123.8,68.0,9.0,27,190,2648
6175,2011-09-19,21,cloudy,93.8,123.8,68.0,11.0,38,135,2355
6176,2011-09-19,22,cloudy,93.8,123.8,68.0,11.0,34,176,1352
6177,2011-09-19,23,cloudy,93.8,123.8,73.0,13.0,5,90,711
6178,2011-09-20,0,cloudy,93.8,123.8,73.0,11.0,9,30,271
6179,2011-09-20,1,cloudy,92.1,122.0,88.0,11.0,2,23,140
6180,2011-09-20,2,cloudy,92.1,122.0,88.0,11.0,18,6,50
6181,2011-09-20,3,cloudy,92.1,122.0,83.0,15.0,31,-1,35
6182,2011-09-20,4,clear,92.1,122.0,88.0,13.0,39,12,48
6183,2011-09-20,5,cloudy,92.1,122.0,88.0,13.0,20,9,278
6184,2011-09-20,6,cloudy,92.1,122.0,88.0,13.0,13,23,1442
6185,2011-09-20,7,cloudy,92.1,122.0,88.0,11.0,33,159,3977
6186,2011-09-20,8,light snow/rain,92.1,122.0,94.0,17.0,47,90,2551
6187,2011-09-20,9,light snow/rain,92.1,122.0,94.0,15.0,30,33,834
6188,2011-09-20,10,light snow/rain,93.8,123.8,88.0,11.0,42,27,334
6189,2011-09-20,11,light snow/rain,93.8,123.8,88.0,11.0,15,57,627
6190,2011-09-20,12,cloudy,93.8,123.8,94.0,11.0,24,91,611
6191,2011-09-20,13,cloudy,93.8,123.8,94.0,9.0,34,153,1057
6192,2011-09-20,14,cloudy,95.5,125.6,88.0,13.0,26,188,1109
6193,2011-09-20,15,cloudy,98.9,131.0,78.0,7.0,24,237,2053
6194,2011-09-20,16,loudy,97.2,127.4,83.0,11.0,25,162,3131
6195,2011-09-20,17,clear,97.2,127.4,83.0,7.0,5,463,5789
6196,2011-09-20,18,CLEAR,97.2,127.4,83.0,7.0,24,271,5891
6197,2011-09-20,19,clear,95.5,125.6,88.0,0.0,37,301,3822
6198,2011-09-20,20,clear,93.8,123.8,94.0,0.0,37,285,2760
6199,2011-09-20,21,clear,93.8,123.8,94.0,0.0,37,204,2302
6200,2011-09-20,22,clear,93.8,123.8,94.0,0.0,36,161,1627
6201,2011-09-20,23,clear,93.8,123.8,94.0,0.0,32,77,910
6202,2011-09-21,0,clear,92.1,122.0,100.0,0.0,2,48,258
6203,2011-09-21,1,clear,92.1,122.0,94.0,0.0,12,-2,217
6204,2011-09-21,2,clear,92.1,122.0,94.0,0.0,16,5,67
6205,2011-09-21,3,cloudy,92.1,122.0,94.0,6.0,12,2,73
6206,2011-09-21,4,cloudy,92.1,122.0,100.0,9.0,35,13,65
6207,2011-09-21,5,cloudy,92.1,122.0,100.0,11.0,28,6,395
6208,2011-09-21,6,cloudy,92.1,122.0,100.0,13.0,19,36,1461
6209,2011-09-21,7,cloudy,92.1,122.0,100.0,13.0,10,128,4059
6210,2011-09-21,8,cloudy,92.1,122.0,100.0,7.0,30,127,5775
6211,2011-09-21,9,cloudy,93.8,123.8,100.0,6.0,17,145,2431
6212,2011-09-21,10,cloudy,97.2,125.6,88.0,0.0,35,211,1341
6213,2011-09-21,11,cloudy,98.9,129.2,83.0,11.0,4,294,1797
6214,2011-09-21,12,cloudy,100.5,131.0,78.0,6.0,35,292,1958
6215,2011-09-21,13,cloudy,102.2,134.6,74.0,11.0,40,260,1869
6216,2011-09-21,14,cloudy,102.2,134.6,74.0,13.0,19,282,1802
6217,2011-09-21,15,cloudy,102.2,134.6,74.0,7.0,13,299,1847
6218,2011-09-21,16,cloudy,102.2,134.6,74.0,7.0,48,355,2987
6219,2011-09-21,17,light snow/rain,102.2,134.6,74.0,11.0,3,425,6179
6220,2011-09-21,18,light snow/rain,100.5,129.2,83.0,11.0,22,168,4992
6221,2011-09-21,19,light snow/rain,98.9,125.6,94.0,0.0,43,210,3291
6222,2011-09-21,20,light snow/rain,98.9,125.6,94.0,0.0,0,76,1933
6223,2011-09-21,21,cloudy,97.2,120.2,100.0,6.0,0,173,2279
6224,2011-09-21,22,cloudy,98.9,125.6,94.0,0.0,17,105,1460
6225,2011-09-21,23,clear,97.2,122.0,94.0,7.0,21,104,1039
6226,2011-09-22,0,clear,97.2,122.0,94.0,7.0,2,75,386
6227,2011-09-22,1,cloudy,97.2,122.0,94.0,6.0,26,33,81
6228,2011-09-22,2,cloudy,97.2,122.0,94.0,7.0,38,13,106
6229,2011-09-22,3,cloudy,97.2,122.0,94.0,6.0,1,35,92
6230,2011-09-22,4,cloudy,97.2,122.0,94.0,6.0,24,1,27
6231,2011-09-22,5,cloudy,97.2,122.0,94.0,7.0,19,14,367
6232,2011-09-22,6,cloudy,97.2,120.2,100.0,9.0,16,47,1223
6233,2011-09-22,7,cloudy,97.2,120.2,100.0,7.0,25,112,3839
6234,2011-09-22,8,CLOUDY,97.2,120.2,100.0,11.0,8,180,5056
6235,2011-09-22,9,cloudy,98.9,125.6,94.0,13.0,32,247,2184
6236,2011-09-22,10,cloudy,100.5,129.2,89.0,15.0,15,133,1310
6237,2011-09-22,11,cloudy,100.5,129.2,89.0,13.0,13,162,1847
6238,2011-09-22,12,cloudy,102.2,132.8,83.0,11.0,3,176,1966
6239,2011-09-22,13,cloudy,102.2,132.8,83.0,13.0,11,265,2010
6240,2011-09-22,14,cloudy,102.2,132.8,83.0,15.0,28,286,1842
6241,2011-09-22,15,cloudy,103.9,136.4,79.0,11.0,1,223,1939
6242,2011-09-22,16,cloudy,103.9,136.4,74.0,9.0,30,272,3404
6243,2011-09-22,17,cloudy,102.2,132.8,78.0,6.0,17,351,6674
6244,2011-09-22,18,cloudy,100.5,129.2,83.0,7.0,11,348,6510
6245,2011-09-22,19,cloudy,100.5,129.2,89.0,6.0,37,223,5044
6246,2011-09-22,20,cloudy,98.9,125.6,94.0,9.0,44,244,3247
6247,2011-09-22,21,cloudy,100.5,129.2,89.0,6.0,29,191,2523
6248,2011-09-22,22,cloudy,98.9,122.0,100.0,6.0,6,146,2158
6249,2011-09-22,23,cloudy,98.9,125.6,94.0,0.0,10,96,1286
6250,2011-09-23,0,cloudy,98.9,125.6,94.0,6.0,28,77,532
6251,2011-09-23,1,cloudy,97.2,120.2,100.0,0.0,34,15,381
6252,2011-09-23,2,cloudy,97.2,120.2,100.0,7.0,22,41,182
6253,2011-09-23,3,cloudy,97.2,120.2,100.0,0.0,25,19,70
6254,2011-09-23,4,light snow/rain,97.2,120.2,100.0,0.0,18,42,87
6255,2011-09-23,5,CLOUDY,98.9,125.6,94.0,0.0,31,12,264
6256,2011-09-23,6,cloudy,98.9,125.6,94.0,6.0,44,34,1288
6257,2011-09-23,7,light snow/rain,98.9,125.6,94.0,9.0,23,98,3119
6258,2011-09-23,8,light snow/rain,98.9,125.6,94.0,9.0,41,140,3863
6259,2011-09-23,9,light snow/rain,98.9,122.0,100.0,9.0,28,19,1406
6260,2011-09-23,10,light snow/rain,98.9,122.0,100.0,7.0,12,47,368
6261,2011-09-23,11,light snow/rain,98.9,122.0,100.0,7.0,9,7,257
6262,2011-09-23,12,light snow/rain,98.9,125.6,94.0,7.0,1,7,361
6263,2011-09-23,13,light snow/rain,97.2,120.2,100.0,6.0,25,48,349
6264,2011-09-23,14,light snow/rain,97.2,120.2,100.0,6.0,25,21,271
6265,2011-09-23,15,light snow/rain,98.9,125.6,94.0,7.0,13,61,674
6266,2011-09-23,16,light snow/rain,98.9,125.6,94.0,0.0,34,33,666
6267,2011-09-23,17,cloudy,97.2,120.2,100.0,0.0,49,92,1122
6268,2011-09-23,18,clear,97.2,120.2,100.0,0.0,27,96,2857
6269,2011-09-23,19,lear,98.9,125.6,94.0,9.0,44,111,3019
6270,2011-09-23,20,clear,97.2,122.0,94.0,0.0,19,149,2051
6271,2011-09-23,21,clear,97.2,120.2,100.0,11.0,47,118,1578
6272,2011-09-23,22,clear,97.2,122.0,94.0,11.0,14,216,1640
6273,2011-09-23,23,CLOUDY,95.5,125.6,100.0,9.0,33,285,1387
6274,2011-09-24,0,clear,95.5,125.6,100.0,6.0,43,48,1122
6275,2011-09-24,1,cloudy,95.5,125.6,94.0,6.0,21,126,798
6276,2011-09-24,2,cloudy,95.5,125.6,94.0,6.0,36,96,701
6277,2011-09-24,3,clear,95.5,125.6,94.0,0.0,34,28,351
6278,2011-09-24,4,clear,93.8,123.8,94.0,7.0,45,8,87
6279,2011-09-24,5,cloudy,93.8,123.8,94.0,7.0,33,13,40
6280,2011-09-24,6,cloudy,93.8,123.8,94.0,7.0,30,43,154
6281,2011-09-24,7,cloudy,93.8,123.8,88.0,7.0,45,84,441
6282,2011-09-24,8,cloudy,95.5,125.6,90.0,6.0,22,135,1325
6283,2011-09-24,9,cloudy,97.2,125.6,88.0,6.0,1,286,1741
6284,2011-09-24,10,cloudy,97.2,125.6,88.0,6.0,5,628,2634
6285,2011-09-24,11,cloudy,98.9,129.2,83.0,6.0,0,828,3489
6286,2011-09-24,12,loudy,98.9,129.2,83.0,6.0,47,989,3454
6287,2011-09-24,13,clear,100.5,131.0,78.0,0.0,13,1190,3765
6288,2011-09-24,14,cloudy,102.2,134.6,74.0,9.0,5,1149,2935
6289,2011-09-24,15,cloudy,102.2,134.6,74.0,9.0,25,1175,3687
6290,2011-09-24,16,cloudy,100.5,131.0,78.0,6.0,26,1171,3671
6291,2011-09-24,17,clear,102.2,134.6,74.0,7.0,30,1260,3193
6292,2011-09-24,18,clear,100.5,131.0,78.0,7.0,14,1100,3162
6293,2011-09-24,19,lear,98.9,127.4,88.0,0.0,22,537,3006
6294,2011-09-24,20,clear,98.9,129.2,83.0,0.0,38,539,2158
